time_utc,latitude,longitude,wind_sfc_speed_ms,wind_sfc_dir_deg,wind_500_speed_ms,wind_500_dir_deg,temp_2m_C,temp_500_C,rh_2m_pct,pressure_sfc_hPa,precipitable_water_mm,cloud_cover_frac,cloud_top_temp_C,CAPE_Jkg,Lifted_Index_C,K_index,shear_850_500_ms,thunder_label
2019-06-15 08:00:00,27.51048362455752,-81.06457037127959,2.14,92.9,25.32,236.9,23.16,3.75,89.1,1017.2,4.8,0.494,-21.08,93.3,3.49,19.46,18.86,0
2019-08-19 02:00:00,41.27231451961438,-98.43900943200217,5.49,126.2,15.78,182.7,13.03,-4.34,83.4,1007.5,27.18,0.574,3.91,1.0,-1.75,13.82,1.95,1
2019-06-19 01:00:00,25.715324860298704,-87.49287196732718,4.48,329.7,14.57,263.9,16.64,-17.16,90.8,1033.5,29.34,0.491,-10.66,681.0,-4.38,21.12,9.35,1
2019-11-21 20:00:00,35.56453215454314,-91.52125488212837,12.11,140.9,15.33,151.4,19.72,-13.85,64.8,1015.1,8.33,0.501,-17.13,447.1,-1.27,21.52,10.65,1
2019-11-15 05:00:00,38.237567760893825,-88.86752163520129,1.86,295.7,13.96,1.6,6.1,-15.96,100.0,1003.3,21.32,0.522,-2.7,174.4,0.47,17.13,1.12,0
2019-09-02 18:00:00,29.149388761177544,-95.73571608679711,3.72,71.0,34.66,95.2,10.25,-23.98,52.9,1019.2,20.85,0.061,2.6,413.8,4.02,15.66,18.51,0
2019-05-24 07:00:00,43.117003841975915,-86.23779201498697,6.1,17.3,10.36,340.5,8.79,-20.3,53.7,1002.4,16.57,0.198,-1.35,245.8,-2.2,12.88,5.8,0
2019-09-01 12:00:00,41.77098414049586,-80.8056062173332,3.74,281.4,18.77,274.8,22.98,-16.52,100.0,1016.2,32.47,0.365,-9.45,975.5,-7.64,25.19,1.77,1
2019-06-22 23:00:00,34.4216745896785,-90.83148251910168,9.4,195.1,6.49,68.2,27.16,-17.23,71.7,1012.5,18.16,0.558,-32.45,908.5,-6.73,21.47,4.68,1
2019-07-15 13:00:00,33.22297864680277,-89.54083444863545,2.94,181.3,14.15,24.0,8.83,-27.24,82.8,1013.6,42.75,0.375,-12.97,728.8,-7.74,16.32,6.66,1
2019-08-30 11:00:00,29.731358504222,-95.20376658862237,3.25,98.0,9.49,126.3,18.75,-14.55,17.2,1004.6,4.6,0.59,5.25,164.3,2.34,13.51,3.7,1
2019-05-26 09:00:00,39.59986449289927,-82.16264032497838,9.66,26.0,24.13,301.1,21.92,-15.59,69.1,1011.8,23.26,0.479,-17.07,619.1,5.26,19.22,6.88,0
2019-08-11 13:00:00,27.634875992639284,-80.57651189720083,2.43,173.8,7.81,38.2,21.89,-37.53,67.0,1012.0,1.41,0.292,1.45,1372.0,-12.0,24.24,18.17,1
2019-10-19 16:00:00,38.60475507687566,-84.27406229827892,8.5,312.2,31.45,195.6,34.06,-16.24,74.5,1012.9,31.86,0.256,-23.97,1141.7,-7.77,25.29,13.76,1
2019-05-12 19:00:00,41.84913972236827,-89.14452995680392,4.64,43.2,9.49,99.0,21.08,-38.49,73.9,1031.5,21.99,0.371,2.57,1489.5,-12.0,25.38,9.03,1
2019-08-31 00:00:00,29.569431518340473,-80.86406350982739,4.14,334.5,11.69,261.5,13.5,-25.18,51.6,1007.4,22.29,0.305,-28.96,492.1,-7.19,16.92,1.84,1
2019-10-31 04:00:00,42.32854805797513,-96.92299889265446,4.48,98.9,25.4,0.1,25.24,-26.83,100.0,1015.2,18.22,0.183,-16.84,1608.6,-12.0,26.09,20.45,1
2019-06-15 11:00:00,25.66646398879017,-90.43018280209563,2.64,191.6,35.03,99.8,31.14,-17.32,40.4,999.9,38.04,0.451,-16.14,703.4,-8.41,25.98,26.1,1
2019-06-04 00:00:00,43.25574770773051,-89.24788586547174,8.72,23.9,16.51,244.5,10.89,-21.82,54.1,992.3,37.8,0.795,-47.57,385.7,-1.82,14.48,3.33,1
2019-05-04 10:00:00,27.36724455702596,-90.16167160495246,6.41,153.0,24.75,196.8,23.74,-18.37,83.5,1009.8,29.61,0.391,-7.02,933.1,-7.05,24.42,18.61,1
2019-07-20 00:00:00,37.91518355876065,-83.95163425642593,8.67,45.3,11.64,280.4,20.2,3.98,34.9,1027.2,19.89,0.588,-12.69,5.3,2.8,10.76,8.04,0
2019-09-23 11:00:00,30.001649378278834,-86.59194217967271,9.53,17.3,15.91,56.8,13.33,-24.67,58.8,1000.4,27.32,0.588,-14.58,541.3,-1.95,15.63,8.09,0
2019-09-09 00:00:00,41.731047823392274,-97.46683068163476,7.62,348.0,19.13,191.2,15.53,-4.0,79.6,1020.2,28.38,0.527,-26.15,18.6,0.87,16.51,16.2,0
2019-07-27 05:00:00,35.24600721830933,-93.0709738531388,1.64,262.8,13.38,70.5,31.14,-9.01,48.7,1024.9,22.22,0.335,-19.35,570.6,-1.05,21.68,4.82,0
2019-11-13 09:00:00,27.704823824930028,-93.21846303226228,3.09,258.9,29.12,230.1,25.41,-11.18,43.3,1027.3,53.99,0.541,-26.17,405.2,-5.99,21.29,12.8,1
2019-05-08 07:00:00,36.419831426519565,-88.68735614414143,8.55,32.6,26.42,47.3,22.98,-2.68,71.2,1019.7,16.53,0.673,-47.41,219.1,4.17,19.83,25.88,0
2019-08-21 16:00:00,33.15765220393966,-94.17083164684206,6.17,334.6,15.75,53.5,9.56,-19.55,64.4,1005.0,24.86,0.521,-24.51,309.4,0.58,13.8,2.05,1
2019-11-22 17:00:00,38.22895633226202,-97.65456460892179,7.95,169.0,0.38,118.2,24.72,-16.49,44.9,1000.8,19.65,0.083,-5.81,486.5,-0.87,21.98,16.12,1
2019-05-16 09:00:00,42.63806569526919,-86.92634668685729,5.73,306.8,14.19,144.7,27.81,-23.47,64.0,994.1,46.62,0.499,-2.32,1005.8,-9.98,24.0,0.45,1
2019-07-15 18:00:00,33.18778262366837,-82.97926122929955,4.71,4.5,30.07,179.5,10.44,-38.84,59.9,1031.7,16.97,0.335,-28.56,956.4,-5.79,17.84,19.88,1
2019-07-27 13:00:00,30.797613590677194,-81.36783809068152,7.95,107.4,19.0,209.1,20.15,-13.96,85.1,1021.7,36.27,0.454,-12.99,625.6,-4.45,19.87,8.4,1
2019-11-16 09:00:00,25.290301890552175,-80.54843164681049,0.82,358.6,28.19,168.8,27.06,2.21,36.3,1019.4,14.58,0.463,-19.59,204.9,3.8,16.14,15.45,0
2019-09-23 10:00:00,36.4967807571975,-84.37766307581973,5.04,154.0,33.21,16.4,26.11,-28.84,39.5,989.2,26.41,0.708,-59.31,751.2,-7.76,20.97,21.11,1
2019-07-14 03:00:00,33.04549534862867,-97.20595143416196,6.2,319.9,24.85,123.6,24.48,-27.84,54.2,1019.3,49.81,0.193,-21.33,923.8,-8.42,21.72,8.05,1
2019-06-26 20:00:00,32.492984380296576,-82.93776351526552,6.63,118.1,29.04,22.1,20.31,-12.0,53.6,1015.0,7.28,0.081,6.53,347.1,-6.18,19.66,13.89,0
2019-11-02 22:00:00,28.65870642568425,-92.00079853235052,2.12,189.1,15.45,42.5,27.6,-17.26,84.1,1016.3,13.87,0.023,-31.28,1070.3,-10.52,26.23,13.85,1
2019-09-17 06:00:00,33.60110690382548,-85.40177372415273,2.24,307.5,29.31,33.4,21.13,0.02,64.1,1008.8,54.11,0.688,-50.26,46.5,-0.35,16.31,23.79,1
2019-11-14 11:00:00,44.68883907166737,-89.37463990078328,4.82,218.1,18.31,56.9,23.87,-20.11,76.7,1014.6,38.3,0.221,-4.59,983.6,-8.12,25.32,1.22,1
2019-10-01 04:00:00,30.955083073444886,-83.42787732702433,5.81,261.1,13.87,292.7,22.4,0.32,96.1,1002.5,2.12,0.329,7.75,125.1,3.49,20.03,3.75,0
2019-08-10 02:00:00,36.994088268162,-91.48988534320623,10.67,82.4,36.92,225.9,12.56,-10.55,40.0,1013.8,18.39,0.212,-16.93,124.5,2.33,12.21,29.47,0
2019-05-04 00:00:00,40.529737626313334,-98.76412378519959,3.37,56.1,19.84,182.4,13.55,-3.7,96.4,1000.3,20.67,0.075,0.31,3.4,3.45,14.46,14.86,0
2019-09-01 10:00:00,39.983156463530634,-88.86352578235058,4.52,82.9,14.3,263.6,9.84,-23.03,60.8,1023.2,33.68,0.755,-46.79,406.6,0.85,17.4,5.86,1
2019-06-05 19:00:00,31.575485749851815,-96.57418890664654,10.77,177.5,23.4,346.0,17.32,-17.22,5.0,1021.5,32.9,0.472,8.98,40.0,5.31,13.86,3.07,1
2019-10-08 16:00:00,37.217201670337005,-80.68964735294155,9.19,288.3,11.31,150.4,25.68,-13.37,66.0,1020.3,28.36,0.696,-52.93,664.7,-2.9,20.91,3.96,1
2019-10-20 10:00:00,42.42529370540315,-89.46073868349016,2.66,127.4,9.95,132.3,22.37,-11.47,25.5,997.9,9.46,0.158,-2.96,228.1,-0.88,16.46,5.79,0
2019-08-10 00:00:00,25.30894855466156,-88.92882412325478,8.03,203.3,18.32,352.0,19.77,-22.29,27.1,1013.9,42.02,0.617,-52.07,360.5,-3.67,15.66,12.68,1
2019-06-14 08:00:00,33.714687136866154,-81.85468574370364,8.5,289.7,8.48,277.7,29.51,-20.03,35.2,1020.2,34.42,0.216,-6.44,539.1,-1.79,19.98,0.8,1
2019-08-01 09:00:00,29.485468364838106,-87.5082950969765,6.59,86.0,16.2,279.8,17.88,0.41,58.3,1020.6,19.6,0.31,-20.55,5.9,4.54,13.2,4.54,0
2019-10-15 09:00:00,32.77264580797678,-93.94541245620586,2.48,317.9,9.51,216.0,23.91,-5.98,28.8,1030.7,55.86,0.068,-20.66,280.9,-4.47,14.64,6.11,1
2019-08-03 03:00:00,33.31979215950483,-94.07810766173257,4.21,343.1,27.84,182.5,17.61,-27.3,91.8,1003.4,21.68,0.747,-35.76,1151.4,-12.0,20.15,12.36,1
2019-10-04 07:00:00,39.93341929573274,-89.96842700187088,4.12,14.0,33.48,198.2,9.52,-12.36,88.0,1010.0,35.02,0.415,-5.91,98.2,4.31,12.43,20.69,0
2019-07-26 22:00:00,26.876437447908863,-82.66783542141683,7.59,21.3,8.88,234.8,14.73,-2.91,100.0,1017.3,53.55,0.288,-14.02,14.5,6.07,15.15,5.7,1
2019-05-16 08:00:00,35.25167806265021,-84.10541318527443,4.71,32.7,37.05,135.7,14.55,-22.33,58.1,1014.7,25.09,0.052,-22.93,548.7,1.51,16.62,28.69,1
2019-08-25 20:00:00,36.2838958359749,-80.74518827886311,5.21,279.6,26.08,281.6,10.05,-9.71,48.1,1021.6,18.04,0.124,-7.52,72.4,1.02,9.76,3.77,0
2019-05-07 06:00:00,34.883152071036086,-98.56227754295593,4.19,68.2,21.94,327.3,18.94,-9.29,65.5,994.5,34.17,0.39,-11.75,282.9,-2.84,18.89,17.62,1
2019-06-17 06:00:00,39.6374650612544,-94.63347862071322,1.32,261.3,7.82,205.7,14.81,-31.89,81.7,1009.7,26.41,0.67,-55.09,1104.2,-11.98,23.63,7.07,1
2019-08-25 00:00:00,32.67582511813695,-98.39584584372548,13.79,158.9,6.87,137.3,30.48,-22.76,92.4,1009.8,40.94,0.557,-12.68,1582.6,-12.0,27.2,9.17,1
2019-10-21 12:00:00,43.89934127280152,-84.97841612195127,7.21,301.1,19.71,250.4,18.36,-20.27,44.9,1020.8,34.76,0.199,-14.55,497.1,-5.06,15.74,6.16,1
2019-08-06 18:00:00,34.63606885077883,-97.18332621699233,10.42,291.1,18.62,65.6,14.14,-15.0,85.2,1025.0,37.13,0.53,-3.8,396.1,-1.49,21.22,5.89,1
2019-11-26 23:00:00,36.42427819229595,-98.00227364004786,2.65,345.5,17.64,348.7,12.38,-20.5,85.1,1016.2,14.76,0.07,-27.2,713.0,-0.31,20.69,13.62,0
2019-11-21 01:00:00,41.51061646693499,-88.76655585800884,10.56,90.4,20.39,236.9,12.15,-11.07,100.0,1033.0,36.51,0.412,-9.2,207.0,-3.63,15.95,9.08,1
2019-08-02 18:00:00,30.50472211862245,-91.77030575761682,4.81,82.5,14.28,24.3,26.14,-18.2,95.4,1012.4,10.76,0.079,-7.96,1175.9,-11.33,26.84,2.73,1
2019-05-03 12:00:00,26.50404057525605,-85.69797322475065,7.59,11.3,18.21,190.7,26.76,-30.59,100.0,1006.8,32.82,0.246,-22.23,1925.5,-12.0,31.42,13.16,1
2019-09-03 10:00:00,39.15567956724965,-90.25969216599454,8.98,147.7,19.96,270.1,6.02,-42.13,100.0,1029.3,32.92,0.26,0.41,1409.5,-11.55,20.6,11.89,1
2019-10-10 13:00:00,34.66023711096757,-91.49330808119095,10.53,165.3,40.57,100.0,35.14,-20.38,43.6,1011.3,1.0,0.591,-6.43,870.0,-10.71,26.05,24.31,1
2019-06-25 17:00:00,42.9300850191799,-91.48999102506059,5.86,347.2,1.84,18.4,20.54,-13.46,41.0,1005.6,39.03,0.323,-16.28,312.8,-0.59,14.47,3.22,1
2019-06-19 08:00:00,44.65360097444868,-82.56247239202291,2.99,299.1,23.0,176.1,27.16,-15.05,85.0,1023.1,23.74,0.42,-13.42,953.5,-7.36,24.51,14.35,1
2019-11-01 10:00:00,32.98218701149458,-92.09548698555068,5.96,60.0,20.68,300.1,14.38,-25.84,51.1,1005.8,18.04,0.37,-14.86,562.1,-3.21,19.32,10.5,0
2019-07-04 15:00:00,33.30878032519322,-93.33205744460733,7.77,287.5,20.16,90.6,13.11,-6.67,79.6,1018.5,23.97,0.051,-10.98,3.9,2.66,13.38,8.85,1
2019-11-01 17:00:00,33.15925204411453,-93.22929845954542,4.39,64.2,22.93,258.1,18.26,-18.98,58.3,1026.7,8.21,0.446,3.25,528.2,-7.15,19.94,15.96,1
2019-07-07 21:00:00,31.49108219461852,-96.0679840637022,4.73,28.0,35.86,146.8,22.63,-6.49,70.4,1013.0,44.95,0.906,-56.65,432.5,-0.3,18.06,16.43,1
2019-06-25 07:00:00,40.63374195532795,-82.78622298852021,1.36,301.3,22.76,21.5,21.53,-6.1,68.4,1026.1,34.42,0.156,-13.09,301.8,3.74,20.43,7.35,0
2019-07-03 14:00:00,40.179915249814556,-97.06738369944837,3.07,351.3,8.04,109.4,28.19,-6.8,78.2,1017.2,50.16,0.316,-20.07,589.8,-9.29,24.2,0.86,1
2019-07-09 17:00:00,34.5728974110105,-81.82778524400788,7.33,31.7,22.87,113.0,7.62,-8.6,30.5,997.7,22.9,0.717,-82.4,83.6,-1.35,8.48,10.59,1
2019-06-26 17:00:00,25.893224327577975,-94.33064556177987,8.65,293.0,18.72,325.7,26.35,-26.89,28.0,1022.5,20.94,0.161,-8.4,535.7,-4.37,18.19,4.48,1
2019-07-05 13:00:00,31.19118603026147,-82.01146355652307,9.31,309.3,15.07,353.4,23.6,-17.03,57.7,1028.5,36.68,0.428,4.25,648.8,-1.42,21.05,4.86,1
2019-08-20 22:00:00,30.84606093109675,-84.18358686370846,12.83,42.8,21.5,75.5,22.18,-0.09,63.0,1018.2,38.02,0.267,-10.2,78.7,2.41,18.55,14.61,0
2019-10-30 02:00:00,41.221744924005165,-88.36024958099283,10.46,102.0,19.06,155.0,10.57,-17.47,100.0,1009.8,40.46,0.454,2.18,440.7,-2.58,19.78,8.42,0
2019-08-07 14:00:00,26.751511468323493,-86.61059992162802,5.54,264.1,18.18,351.6,14.41,-30.4,70.8,1016.1,38.37,0.819,-59.25,940.1,-6.28,17.08,8.06,1
2019-10-04 13:00:00,41.11350758085408,-93.48311818350145,3.19,290.8,19.18,146.6,24.47,-7.84,66.1,1007.9,46.85,0.494,-11.19,456.7,-0.07,22.75,5.71,1
2019-08-10 10:00:00,38.38367304398286,-88.51542771344675,5.23,127.4,10.6,125.7,2.81,-9.63,53.8,1027.3,34.72,0.431,-5.92,16.2,-1.19,12.05,6.78,1
2019-07-23 01:00:00,39.648829182608985,-94.15194198546605,4.35,57.6,25.73,39.6,6.72,-16.1,73.0,1015.8,31.9,0.614,-43.84,223.0,-4.49,12.18,17.16,1
2019-06-06 05:00:00,33.64426375170047,-91.95454372219076,6.5,233.4,18.9,271.2,23.22,-17.86,54.3,1016.8,44.44,0.123,-2.31,580.9,-4.51,22.27,15.41,1
2019-06-12 06:00:00,38.594515920035164,-84.7067488954151,8.67,252.7,22.12,160.9,23.94,-12.69,30.4,1011.8,11.45,0.699,-38.67,276.0,0.83,14.93,11.76,0
2019-07-19 15:00:00,37.180578894138314,-95.12134872379568,7.44,181.3,13.08,229.9,14.78,-7.48,86.8,1024.1,34.86,0.088,-14.79,119.2,1.58,15.47,1.99,0
2019-05-26 02:00:00,40.37960390457259,-83.22307968324924,10.73,52.2,11.04,183.5,14.76,-14.21,47.6,1004.2,15.31,0.459,-14.18,304.3,5.29,14.14,0.92,0
2019-10-07 05:00:00,33.93539668936504,-92.48234292670007,7.19,304.0,17.03,62.8,26.66,-9.19,49.4,1037.1,28.84,0.147,-4.74,400.7,-9.96,17.51,10.77,1
2019-05-29 18:00:00,34.45651249792605,-89.35660078287638,2.17,232.3,19.77,63.5,26.21,1.66,24.5,1013.8,30.59,0.476,-16.04,114.6,-0.94,19.46,11.13,0
2019-05-21 13:00:00,37.8715244547964,-81.16079024874253,4.29,312.9,16.71,338.3,17.62,-17.71,69.5,1015.6,11.64,0.187,-19.6,563.5,-5.56,21.18,14.09,1
2019-05-21 09:00:00,27.161549873327765,-86.37488739626251,7.21,335.9,20.69,320.2,11.4,11.89,100.0,1003.9,24.68,0.829,-38.89,37.5,-3.49,15.34,0.44,1
2019-08-15 12:00:00,33.72488896728635,-87.08791774310745,6.69,290.1,2.78,219.8,30.33,3.16,17.3,1030.0,27.41,0.708,-47.35,62.7,4.66,16.59,3.71,0
2019-11-03 21:00:00,44.43901690519611,-85.76784544789942,9.92,345.1,36.03,0.4,10.99,-19.73,19.8,1017.9,27.85,0.504,-16.02,151.3,1.8,12.2,16.59,0
2019-05-13 06:00:00,25.751046401200913,-81.63777322478877,6.02,343.5,13.87,156.0,24.73,5.4,70.1,1021.2,34.69,0.201,-19.61,10.2,-0.81,16.81,7.62,0
2019-10-15 19:00:00,31.320094457327876,-95.02972581556978,5.47,223.0,10.73,191.0,28.4,-20.34,66.7,1007.8,30.46,0.103,-5.27,982.1,-7.54,25.76,6.63,1
2019-08-27 11:00:00,31.282196381787415,-87.73517588401323,1.28,262.1,29.15,161.8,19.95,9.38,48.2,1026.9,28.06,0.743,-67.34,25.8,4.14,13.85,14.77,0
2019-08-30 08:00:00,37.66928238471545,-91.99212291232695,3.58,251.8,10.7,333.2,15.88,-17.57,46.2,1007.2,25.21,0.315,-9.61,441.3,-2.63,14.84,2.65,1
2019-07-11 13:00:00,27.116007188482797,-99.76289413579512,6.93,223.6,21.62,14.7,8.7,-9.85,67.3,1022.5,21.26,0.594,-34.38,25.1,2.03,11.1,14.51,0
2019-08-17 04:00:00,37.570880617577224,-97.49398207187781,6.63,7.0,10.7,235.8,20.44,-10.05,12.5,1009.5,28.75,0.769,-51.85,87.3,0.61,14.95,3.03,1
2019-11-14 16:00:00,26.900804813032387,-93.50016209472824,7.78,128.1,17.57,113.0,9.76,-18.82,27.4,1001.4,10.93,0.82,-51.95,174.6,-2.9,10.21,6.77,1
2019-07-18 01:00:00,26.89907294836662,-88.70000057636169,7.35,36.0,17.67,201.4,22.15,-10.51,34.8,1008.4,20.83,0.382,-3.13,241.8,3.15,15.54,7.44,0
2019-11-11 07:00:00,39.56366714376965,-82.37050446607456,5.66,108.1,14.0,236.1,5.82,-3.39,50.2,1001.8,25.07,0.636,-50.19,83.4,2.31,8.11,2.91,1
2019-09-13 18:00:00,31.482703476655928,-84.1777176359712,2.99,24.7,27.0,158.7,8.26,-14.14,50.9,1012.7,6.49,0.468,-29.08,91.4,3.67,15.89,6.27,0
2019-08-26 09:00:00,44.548458954274956,-88.9333265515446,6.0,331.2,31.34,53.4,20.92,-12.38,5.0,1029.0,33.65,0.164,15.46,115.3,2.66,13.55,17.68,0
2019-05-19 12:00:00,25.7470587287111,-98.52259164185065,5.87,162.5,13.88,186.9,25.88,-6.89,27.5,1031.1,22.07,0.545,-11.71,219.3,-3.85,15.73,9.21,1
2019-09-29 17:00:00,33.90213327435988,-94.28187419210043,10.12,68.2,21.05,335.9,18.01,-26.11,74.4,1038.0,23.7,0.309,-13.86,939.3,-7.28,21.94,8.19,1
2019-11-02 18:00:00,27.262718753480474,-92.66582704215512,9.98,210.5,9.44,192.9,27.35,-14.16,72.7,1010.8,27.09,0.326,-21.92,815.2,-6.06,22.9,4.76,1
2019-05-31 21:00:00,32.02757933516217,-87.56565629592315,4.56,70.7,20.85,44.3,16.07,-2.42,81.6,1012.3,11.36,0.088,-0.17,27.4,0.79,18.84,4.9,0
2019-07-25 01:00:00,44.96444901218101,-98.70152754040318,4.13,289.6,26.57,296.7,35.24,-17.78,73.1,1015.8,26.16,0.125,-17.28,1225.0,-11.23,30.18,12.45,1
2019-05-29 07:00:00,42.776850234770635,-89.39612890999054,1.94,110.1,20.9,79.8,10.68,-9.01,57.4,996.7,18.96,0.196,6.44,64.6,3.68,16.63,17.04,0
2019-08-11 19:00:00,25.966488177107937,-81.97070847710586,5.51,113.4,15.47,133.3,15.01,-31.57,35.7,1007.4,35.28,0.442,-12.37,514.8,-6.42,17.59,0.19,1
2019-10-02 01:00:00,36.265116876513666,-85.89134608605194,4.58,313.2,17.95,154.4,29.46,-13.96,35.3,1007.2,33.7,0.343,-11.78,417.8,-5.12,22.76,3.89,1
2019-06-26 14:00:00,37.95644609648871,-84.05846386874487,13.82,201.3,16.15,122.3,18.19,-16.4,38.8,1004.3,14.9,0.303,10.6,328.2,-1.93,17.26,7.39,0
2019-05-03 14:00:00,29.190692479002514,-86.36648703281853,2.65,319.4,18.31,145.6,26.65,-14.5,80.6,1009.7,23.95,0.481,-10.73,853.8,-7.56,23.92,6.54,1
2019-08-15 15:00:00,27.902111467929004,-95.86821775654815,6.18,148.6,14.78,286.4,10.75,-16.67,73.2,998.9,10.67,0.409,-19.32,420.7,0.2,16.17,2.0,0
2019-10-05 01:00:00,43.087622693310465,-97.79032359867962,4.07,123.8,21.38,80.4,13.33,-2.63,35.9,1014.0,15.64,0.614,-67.73,15.5,-5.68,9.51,13.65,1
2019-10-29 07:00:00,44.37632882966753,-83.41018653990182,6.07,182.2,10.4,169.4,24.19,-24.08,69.5,997.2,27.03,0.492,-4.31,986.6,-10.11,21.45,4.76,1
2019-05-06 14:00:00,44.837857146392835,-86.08991127968943,5.0,22.1,2.3,7.2,9.94,-18.5,75.7,1007.1,34.77,0.056,-10.79,329.9,4.94,17.4,19.44,0
2019-09-29 20:00:00,40.79523547469269,-88.49876882367263,8.43,55.5,28.52,182.8,11.51,-22.83,72.8,996.2,21.93,0.479,-13.77,642.0,-4.87,16.12,19.63,1
2019-11-24 02:00:00,38.27004138810514,-96.21434270063509,7.32,79.0,19.53,40.2,19.22,-28.21,82.4,1024.5,20.53,0.297,6.92,1157.0,-11.51,23.87,3.24,1
2019-11-21 21:00:00,31.914605043859957,-87.93310069376493,8.33,294.0,20.95,101.6,29.22,-15.69,61.3,1033.1,33.91,0.514,-12.27,913.9,-6.97,20.33,17.11,1
2019-07-28 23:00:00,28.42796624649505,-99.3735642955568,3.74,264.2,14.01,117.0,22.57,-24.41,53.4,1007.7,30.23,0.556,-5.67,736.3,-3.9,23.67,2.62,0
2019-09-14 14:00:00,26.579611987324633,-97.62321731212081,9.24,69.6,16.56,29.6,18.54,-12.54,61.8,1004.4,7.77,0.083,-24.41,344.5,0.06,15.61,0.14,0
2019-06-04 06:00:00,38.86594937102984,-93.76219700391151,4.55,99.6,11.47,129.8,21.15,-12.28,85.4,1019.6,22.61,0.735,-45.51,674.0,-0.95,23.84,3.09,1
2019-09-06 02:00:00,40.694468303587165,-91.12523445177672,1.78,339.9,29.42,179.3,7.82,-13.42,79.0,1006.8,21.38,0.455,-21.41,149.0,-5.73,15.27,12.41,1
2019-09-02 05:00:00,41.5290730490996,-97.58871008355999,5.45,30.9,15.99,155.2,15.94,-9.22,62.4,1001.0,19.51,0.489,1.44,178.4,-2.01,16.2,10.27,1
2019-05-06 00:00:00,43.27530006607597,-97.60119632284929,6.34,197.1,7.64,101.0,23.09,-38.36,88.7,995.7,18.74,0.011,-9.3,1881.4,-12.0,27.29,14.31,1
2019-07-08 05:00:00,42.59859127276747,-85.48212678832729,2.25,187.9,25.41,106.1,21.66,-0.05,100.0,1000.5,31.72,0.167,-27.96,97.2,2.88,21.63,10.96,0
2019-06-08 12:00:00,44.99482544516185,-88.60561186933029,8.62,261.3,29.08,228.1,24.28,-15.6,100.0,1024.8,9.97,0.852,-43.69,1033.4,-4.96,22.77,26.05,1
2019-05-27 20:00:00,29.881280219345026,-89.3251603844467,3.57,94.1,18.54,258.6,24.91,-8.14,100.0,1025.3,38.6,0.364,15.13,655.1,-2.16,25.31,4.08,1
2019-07-24 16:00:00,40.266152304244216,-90.951310097649,3.44,336.5,32.08,207.6,21.59,-24.99,100.0,1008.0,24.55,0.251,3.11,1345.8,-10.73,25.43,9.8,1
2019-08-24 01:00:00,36.72919024749595,-80.46913787310872,6.0,147.8,22.36,351.4,2.4,-27.75,93.7,1017.6,24.9,0.485,-8.52,495.3,-1.28,16.17,0.21,0
2019-07-26 04:00:00,30.224902649071648,-99.00399434211246,8.57,102.9,19.0,340.2,22.36,-9.91,5.0,1025.9,45.82,0.437,-18.57,45.6,-1.93,10.85,14.39,1
2019-05-11 01:00:00,44.638106445738856,-96.38745647676845,2.35,121.3,19.26,35.4,16.59,-7.76,65.3,1000.1,35.68,0.68,-52.35,169.0,0.59,12.87,13.85,1
2019-08-20 04:00:00,42.957962095485044,-87.04984485197525,8.82,125.5,23.99,94.1,17.29,-27.28,23.3,1015.4,18.81,0.553,-6.52,329.3,-3.75,15.9,21.67,0
2019-06-03 10:00:00,27.570313368882328,-97.27268692297517,0.48,71.6,28.62,312.6,17.4,-9.03,100.0,995.4,27.82,0.33,-12.23,348.8,-5.6,19.41,10.76,1
2019-10-21 12:00:00,25.523166846468396,-88.21238123981652,6.99,334.1,24.16,10.7,22.04,-7.99,52.2,1010.9,18.45,0.234,-24.6,285.5,-2.53,17.54,6.84,0
2019-05-09 03:00:00,38.76661524665354,-88.64477549037841,2.61,63.0,22.09,213.2,9.71,-8.71,71.2,1020.8,26.02,0.513,-9.57,43.4,-0.69,12.2,5.92,1
2019-07-31 03:00:00,37.0826125771307,-80.57989632720717,3.6,317.8,20.57,343.6,7.99,-13.47,56.4,1027.0,12.98,0.6,-15.76,115.9,2.8,12.94,3.09,0
2019-09-24 11:00:00,43.71631248222292,-82.33227025901955,11.21,145.8,25.61,244.3,11.33,-11.9,100.0,1019.5,22.32,0.565,-5.79,185.0,0.9,17.28,14.72,0
2019-08-06 02:00:00,29.6801057432074,-81.08893312465095,3.04,96.9,14.9,33.1,26.44,2.11,30.4,990.5,29.11,0.305,-17.46,91.3,1.91,10.67,8.35,0
2019-08-07 07:00:00,26.687758957899742,-97.7279526105204,5.83,71.5,7.93,269.2,16.94,-20.81,77.7,1001.9,22.26,0.536,-6.86,770.5,-8.15,19.42,1.52,1
2019-11-18 17:00:00,30.18430667543973,-82.63703125491622,2.8,181.6,21.48,135.5,23.54,-6.24,33.9,1010.5,17.8,0.413,13.38,166.2,-3.24,16.32,5.12,1
2019-09-28 06:00:00,25.37855281022927,-97.41818676543389,8.31,240.9,11.9,331.8,23.36,-10.79,6.6,1015.6,46.3,0.26,13.72,67.9,-0.63,14.89,5.02,0
2019-05-12 12:00:00,25.717855023778647,-87.34135642912022,7.23,323.4,8.06,103.1,22.78,-28.72,64.7,1014.9,22.94,0.226,-5.97,1019.6,-1.51,23.47,9.41,1
